,home_team_name,season_home,home_team_goal,home_points,home_y1,home_y2,home_shoton,home_shotoff,home_poss,home_fouls,home_corners,home_r,away_team_goal,away_points,away_y1,away_y2,away_shoton,away_shotoff,away_poss,away_fouls,away_corners,away_r,avg_total_goals,avg_goals_conceded_home,avg_goals_conceded_away,avg_total_goals_conceded,target_variable
46,Everton,2012/2013,1.736842105263158,2.210526315789474,1.5789473684210527,0.0,7.473684210526316,7.894736842105263,56.51052631578948,10.789473684210526,7.631578947368421,0.05263157894736842,1.1578947368421053,1.105263157894737,1.631578947368421,0.05263157894736842,7.157894736842105,6.052631578947368,50.652631578947364,10.263157894736842,5.947368421052632,0.05263157894736842,1.4473684210526316,0.8947368421052632,1.2105263157894737,1.0526315789473684,1.3750000000000002
47,Everton,2013/2014,2.0,2.210526315789474,1.4210526315789473,0.0,8.105263157894736,6.157894736842105,55.863157894736844,8.31578947368421,7.526315789473684,0.05263157894736842,1.2105263157894737,1.5789473684210527,1.4736842105263157,0.0,6.2631578947368425,5.578947368421052,55.676315789473676,9.894736842105264,5.631578947368421,0.0,1.6052631578947367,1.0,1.0526315789473684,1.026315789473684,1.564102564102564
48,Everton,2014/2015,1.4210526315789473,1.4736842105263157,1.4210526315789473,0.0,6.947368421052632,4.894736842105263,57.21929824561403,9.842105263157896,5.578947368421052,0.0,1.105263157894737,1.0,2.1578947368421053,0.10526315789473684,5.7368421052631575,4.157894736842105,53.12719298245614,10.631578947368421,4.684210526315789,0.0,1.263157894736842,1.105263157894737,1.5263157894736843,1.3157894736842106,0.9599999999999999
49,Everton,2015/2016,1.8421052631578947,1.2105263157894737,1.263157894736842,0.05263157894736842,7.2631578947368425,5.894736842105263,54.859556786703614,7.578947368421052,6.526315789473684,0.0,1.263157894736842,1.263157894736842,1.2105263157894737,0.10526315789473684,5.7368421052631575,4.2105263157894735,51.48488765774084,8.894736842105264,4.947368421052632,0.10526315789473684,1.5526315789473684,1.5789473684210527,1.3157894736842106,1.4473684210526316,1.0727272727272728
50,Fulham,2008/2009,1.4736842105263157,1.894736842105263,1.263157894736842,0.05263157894736842,7.0,5.947368421052632,50.5640350877193,11.578947368421053,6.105263157894737,0.0,0.5789473684210527,0.8947368421052632,0.8947368421052632,0.0,4.947368421052632,5.894736842105263,49.85350877192982,11.578947368421053,3.9473684210526314,0.0,1.026315789473684,0.8421052631578947,0.9473684210526315,0.894736842105263,1.1470588235294117
51,Fulham,2009/2010,1.5,2.0,0.7777777777777778,0.0,5.5,5.888888888888889,50.611111111111114,9.666666666666666,4.888888888888889,0.0,0.631578947368421,0.5263157894736842,1.5263157894736843,0.0,4.105263157894737,3.8947368421052633,46.800877192982455,11.157894736842104,4.2105263157894735,0.05263157894736842,1.0657894736842106,0.7222222222222222,1.631578947368421,1.1769005847953216,0.9055900621118014
52,Fulham,2010/2011,1.5789473684210527,1.631578947368421,1.4736842105263157,0.0,7.368421052631579,6.315789473684211,50.09473684210526,11.631578947368421,5.7368421052631575,0.05263157894736842,1.0,0.9473684210526315,1.263157894736842,0.0,5.315789473684211,5.7894736842105265,47.18483709273183,12.526315789473685,4.315789473684211,0.0,1.2894736842105263,1.2105263157894737,1.0526315789473684,1.131578947368421,1.1395348837209303
53,Fulham,2011/2012,1.894736842105263,1.8421052631578947,1.0526315789473684,0.0,8.0,6.421052631578948,50.374686716791985,8.368421052631579,5.7368421052631575,0.0,0.631578947368421,0.8947368421052632,1.6842105263157894,0.0,5.2631578947368425,4.578947368421052,47.464035087719296,10.842105263157896,4.157894736842105,0.0,1.263157894736842,1.368421052631579,1.3157894736842106,1.3421052631578947,0.9411764705882353
54,Fulham,2012/2013,1.4736842105263157,1.263157894736842,1.105263157894737,0.0,6.105263157894737,6.578947368421052,50.23508771929825,9.789473684210526,5.0,0.15789473684210525,1.1578947368421053,1.0,1.4736842105263157,0.0,3.789473684210526,4.473684210526316,47.117543859649125,9.947368421052632,4.368421052631579,0.0,1.3157894736842106,1.5789473684210527,1.5789473684210527,1.5789473684210527,0.8333333333333334
55,Fulham,2013/2014,1.263157894736842,0.9473684210526315,1.6842105263157894,0.0,5.947368421052632,6.2105263157894735,47.689473684210526,9.526315789473685,6.421052631578948,0.0,0.8421052631578947,0.7368421052631579,1.368421052631579,0.0,3.6315789473684212,3.210526315789474,40.96842105263158,9.947368421052632,3.6315789473684212,0.05263157894736842,1.0526315789473684,2.0,2.473684210526316,2.236842105263158,0.4705882352941176
56,Hull City,2008/2009,1.0,0.7777777777777778,1.6111111111111112,0.05555555555555555,4.555555555555555,6.222222222222222,51.01851851851851,14.5,5.5,0.1111111111111111,1.105263157894737,1.105263157894737,2.263157894736842,0.0,4.368421052631579,6.2631578947368425,43.81578947368421,15.421052631578947,4.315789473684211,0.0,1.0526315789473686,1.8333333333333333,1.4736842105263157,1.6535087719298245,0.6366047745358091
57,Hull City,2009/2010,1.1578947368421053,1.263157894736842,1.263157894736842,0.05263157894736842,4.578947368421052,4.684210526315789,48.4078947368421,13.210526315789474,4.894736842105263,0.10526315789473684,0.631578947368421,0.3157894736842105,1.8421052631578947,0.10526315789473684,2.9473684210526314,4.0,45.09649122807018,12.473684210526315,2.9473684210526314,0.0,0.8947368421052632,1.5263157894736843,2.4210526315789473,1.973684210526316,0.4533333333333333
58,Hull City,2013/2014,1.0526315789473684,1.3157894736842106,1.3157894736842106,0.0,5.421052631578948,6.2631578947368425,45.521929824561404,10.789473684210526,5.0,0.05263157894736842,0.9473684210526315,0.631578947368421,1.5263157894736843,0.05263157894736842,3.8947368421052633,4.157894736842105,42.458771929824564,10.789473684210526,3.3684210526315788,0.10526315789473684,1.0,1.105263157894737,1.6842105263157894,1.3947368421052633,0.7169811320754716
59,Hull City,2014/2015,1.0,1.0526315789473684,1.5263157894736843,0.0,6.2105263157894735,5.2631578947368425,44.46842105263158,12.0,4.7894736842105265,0.15789473684210525,0.7368421052631579,0.7894736842105263,2.3684210526315788,0.05263157894736842,3.8421052631578947,4.578947368421052,42.473684210526315,11.631578947368421,4.105263157894737,0.10526315789473684,0.868421052631579,1.263157894736842,1.4210526315789473,1.3421052631578947,0.6470588235294118
60,Leicester City,2014/2015,1.4736842105263157,1.368421052631579,1.0526315789473684,0.0,5.894736842105263,6.947368421052632,44.06140350877193,11.736842105263158,6.315789473684211,0.10526315789473684,0.9473684210526315,0.7894736842105263,1.5789473684210527,0.05263157894736842,3.6842105263157894,4.105263157894737,41.13947368421052,12.473684210526315,4.7894736842105265,0.05263157894736842,1.2105263157894737,1.1578947368421053,1.736842105263158,1.4473684210526316,0.8363636363636363
61,Leicester City,2015/2016,1.8421052631578947,2.210526315789474,0.9473684210526315,0.05263157894736842,6.157894736842105,6.368421052631579,45.14778393351801,9.526315789473685,4.7894736842105265,0.0,1.736842105263158,2.0526315789473686,1.736842105263158,0.10526315789473684,5.2105263157894735,5.578947368421052,40.65998768851954,11.894736842105264,5.578947368421052,0.0,1.7894736842105263,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.888888888888889
62,Liverpool,2008/2009,2.1578947368421053,2.263157894736842,1.0526315789473684,0.0,8.842105263157896,10.263157894736842,55.376315789473686,10.473684210526315,8.736842105263158,0.0,1.894736842105263,2.263157894736842,1.5789473684210527,0.0,6.368421052631579,6.7894736842105265,52.75175438596491,12.736842105263158,5.105263157894737,0.0,2.026315789473684,0.6842105263157895,0.7368421052631579,0.7105263157894737,2.8518518518518516
63,Liverpool,2009/2010,2.263157894736842,2.210526315789474,1.1578947368421053,0.05263157894736842,8.31578947368421,7.7894736842105265,55.06140350877193,9.789473684210526,8.210526315789474,0.05263157894736842,0.9473684210526315,1.105263157894737,1.7894736842105263,0.0,5.894736842105263,5.578947368421052,51.50438596491228,12.210526315789474,5.842105263157895,0.15789473684210525,1.6052631578947367,0.7894736842105263,1.0526315789473684,0.9210526315789473,1.7428571428571429
64,Liverpool,2010/2011,1.9473684210526316,2.1052631578947367,1.2105263157894737,0.0,7.315789473684211,7.0,53.35099111414901,11.473684210526315,6.473684210526316,0.05263157894736842,1.1578947368421053,0.9473684210526315,2.1578947368421053,0.05263157894736842,6.0,5.7894736842105265,49.57543859649123,11.526315789473685,4.7368421052631575,0.0,1.5526315789473686,0.7368421052631579,1.5789473684210527,1.1578947368421053,1.340909090909091
65,Liverpool,2011/2012,1.263157894736842,1.4210526315789473,1.2105263157894737,0.0,8.368421052631579,10.0,54.55263157894737,10.210526315789474,9.052631578947368,0.0,1.2105263157894737,1.3157894736842106,1.736842105263158,0.10526315789473684,7.315789473684211,6.2631578947368425,53.53508771929825,10.105263157894736,7.157894736842105,0.15789473684210525,1.236842105263158,0.8421052631578947,1.263157894736842,1.0526315789473684,1.175
66,Liverpool,2012/2013,1.736842105263158,1.736842105263158,1.0,0.0,9.421052631578947,9.947368421052632,55.199122807017545,9.631578947368421,8.368421052631579,0.05263157894736842,2.0,1.4736842105263157,1.8421052631578947,0.0,7.368421052631579,6.2631578947368425,51.60526315789474,10.578947368421053,6.526315789473684,0.05263157894736842,1.868421052631579,0.8421052631578947,1.4210526315789473,1.131578947368421,1.6511627906976745
67,Liverpool,2013/2014,2.789473684210526,2.5789473684210527,0.7894736842105263,0.0,8.842105263157896,8.052631578947368,57.814912280701755,10.578947368421053,6.157894736842105,0.05263157894736842,2.526315789473684,1.8421052631578947,2.0,0.0,5.947368421052632,6.0,54.01052631578948,10.631578947368421,5.526315789473684,0.0,2.6578947368421053,0.9473684210526315,1.6842105263157894,1.3157894736842104,2.02
68,Liverpool,2014/2015,1.5789473684210527,1.8421052631578947,1.5789473684210527,0.05263157894736842,8.526315789473685,7.0,56.320175438596486,10.052631578947368,5.842105263157895,0.05263157894736842,1.1578947368421053,1.4210526315789473,2.0,0.05263157894736842,6.894736842105263,5.7368421052631575,53.81315789473685,10.526315789473685,4.578947368421052,0.0,1.368421052631579,1.0526315789473684,1.4736842105263157,1.263157894736842,1.0833333333333335
69,Liverpool,2015/2016,1.736842105263158,1.6842105263157894,1.263157894736842,0.05263157894736842,10.157894736842104,7.631578947368421,60.47719298245614,9.947368421052632,7.473684210526316,0.0,1.5789473684210527,1.4736842105263157,2.1052631578947367,0.10526315789473684,7.157894736842105,5.2631578947368425,53.61283471837489,12.68421052631579,6.473684210526316,0.0,1.6578947368421053,1.1578947368421053,1.4736842105263157,1.3157894736842106,1.26
70,Manchester City,2008/2009,2.1052631578947367,2.0526315789473686,0.7368421052631579,0.05263157894736842,6.421052631578948,6.526315789473684,53.2640350877193,11.842105263157896,6.052631578947368,0.15789473684210525,0.9473684210526315,0.5789473684210527,1.9473684210526316,0.0,6.157894736842105,5.7894736842105265,49.44736842105263,12.947368421052632,4.7894736842105265,0.0,1.526315789473684,0.9473684210526315,1.6842105263157894,1.3157894736842104,1.16
71,Manchester City,2009/2010,2.1578947368421053,2.1052631578947367,1.105263157894737,0.0,6.157894736842105,6.473684210526316,53.47105263157895,10.842105263157896,7.473684210526316,0.0,1.6842105263157894,1.4210526315789473,1.5263157894736843,0.10526315789473684,5.315789473684211,4.631578947368421,51.64473684210526,10.526315789473685,4.631578947368421,0.0,1.9210526315789473,1.0526315789473684,1.3157894736842106,1.1842105263157894,1.6222222222222222
72,Manchester City,2010/2011,1.7894736842105263,2.263157894736842,1.5789473684210527,0.10526315789473684,8.473684210526315,6.473684210526316,53.065162907268174,11.263157894736842,7.052631578947368,0.05263157894736842,1.368421052631579,1.4736842105263157,2.263157894736842,0.0,5.315789473684211,5.631578947368421,49.72105263157894,12.631578947368421,4.7368421052631575,0.10526315789473684,1.5789473684210527,0.631578947368421,1.105263157894737,0.868421052631579,1.8181818181818181
